,blueWins
130548,1
130549,1
130550,1
130551,0
130552,1
130553,0
130554,1
130555,0
130556,1
130557,0
130558,0
130559,1
130560,1
130561,0
130562,1
130563,1
130564,1
130565,0
130566,0
130567,1
130568,1
130569,1
130570,1
130571,1
130572,1
130573,0
130574,1
130575,0
130576,0
130577,1
130578,0
130579,1
130580,0
130581,0
130582,1
130583,1
130584,1
130585,1
130586,1
130587,0
130588,1
130589,0
130590,1
130591,1
130592,0
130593,0
130594,0
130595,1
130596,1
130597,1
130598,1
130599,0
130600,0
130601,0
130602,0
130603,1
130604,1
130605,1
130606,0
130607,1
130608,0
130609,1
130610,1
130611,0
130612,0
130613,1
130614,1
130615,0
130616,0
130617,1
130618,1
130619,0
130620,1
130621,1
130622,1
130623,0
130624,1
130625,1
130626,1
130627,1
130628,1
130629,1
130630,1
130631,1
130632,0
130633,0
130634,0
130635,0
130636,1
130637,1
130638,1
130639,0
130640,0
130641,1
130642,1
130643,1
130644,0
130645,0
130646,0
130647,1
130648,1
130649,0
130650,1
130651,0
130652,1
130653,0
130654,0
130655,1
130656,1
130657,0
130658,1
130659,1
130660,0
130661,0
130662,1
130663,0
130664,0
130665,1
130666,0
130667,0
130668,0
130669,0
130670,1
130671,0
130672,1
130673,0
130674,1
130675,0
130676,1
130677,1
130678,1
130679,0
130680,0
130681,1
130682,0
130683,0
130684,1
130685,1
130686,1
130687,1
130688,0
130689,1
130690,1
130691,1
130692,1
130693,0
130694,1
130695,1
130696,1
130697,0
130698,0
130699,0
130700,0
130701,0
130702,1
130703,1
130704,0
130705,0
130706,0
130707,1
130708,0
130709,1
130710,0
130711,1
130712,1
130713,1
130714,1
130715,0
130716,0
130717,0
130718,0
130719,0
130720,0
130721,0
130722,0
130723,1
130724,0
130725,1
130726,0
130727,1
130728,1
130729,0
130730,0
130731,1
130732,1
130733,0
130734,0
130735,0
130736,1
130737,1
130738,1
130739,0
130740,1
130741,1
130742,0
130743,1
130744,1
130745,0
130746,0
130747,0
130748,1
130749,1
130750,1
130751,0
130752,1
130753,1
130754,1
130755,1
130756,1
130757,1
130758,1
130759,1
130760,1
130761,0
130762,0
130763,1
130764,0
130765,1
130766,0
130767,1
130768,1
130769,1
130770,0
130771,0
130772,1
130773,1
130774,0
130775,1
130776,0
130777,0
130778,0
130779,0
130780,0
130781,1
130782,0
130783,0
130784,0
130785,0
130786,0
130787,1
130788,0
130789,0
130790,1
130791,0
130792,0
130793,0
130794,1
130795,0
130796,1
130797,0
130798,0
130799,0
130800,1
130801,0
130802,0
130803,1
130804,1
130805,0
130806,0
130807,1
130808,1
130809,0
130810,1
130811,1
130812,0
130813,0
130814,1
130815,0
130816,0
130817,1
130818,1
130819,1
130820,1
130821,1
130822,1
130823,0
130824,1
130825,1
130826,1
130827,0
130828,1
130829,1
130830,0
130831,1
130832,1
130833,1
130834,1
130835,1
130836,1
130837,0
130838,0
130839,0
130840,1
130841,1
130842,1
130843,0
130844,0
130845,0
130846,0
130847,0
130848,1
130849,0
130850,1
130851,1
130852,1
130853,0
130854,0
130855,1
130856,1
130857,1
130858,1
130859,1
130860,0
130861,0
130862,1
130863,1
130864,1
130865,0
130866,1
130867,1
130868,0
130869,1
130870,1
130871,1
130872,1
130873,0
130874,0
130875,0
130876,1
130877,0
130878,1
130879,0
130880,1
130881,0
130882,1
130883,1
130884,1
130885,1
130886,1
130887,1
130888,0
130889,1
130890,0
130891,1
130892,0
130893,0
130894,0
130895,1
130896,0
130897,0
130898,0
130899,0
130900,1
130901,0
130902,0
130903,1
130904,0
130905,0
130906,0
130907,1
130908,1
130909,1
130910,1
130911,1
130912,1
130913,1
130914,0
130915,1
130916,1
130917,1
130918,1
130919,0
130920,1
130921,1
130922,1
130923,1
130924,1
130925,0
130926,1
130927,1
130928,0
130929,0
130930,0
130931,1
130932,1
130933,1
130934,0
130935,0
130936,1
130937,0
130938,1
130939,1
130940,1
130941,0
130942,0
130943,0
130944,1
130945,1
130946,0
130947,1
130948,1
130949,0
130950,1
130951,0
130952,0
130953,0
130954,0
130955,0
130956,0
130957,1
130958,1
130959,1
130960,1
130961,1
130962,0
130963,0
130964,0
130965,1
130966,0
130967,1
130968,0
130969,1
130970,0
130971,1
130972,0
130973,1
130974,0
130975,1
130976,1
130977,1
130978,1
130979,0
130980,1
130981,1
130982,1
130983,1
130984,0
130985,0
130986,0
130987,0
130988,0
130989,1
130990,0
130991,0
130992,0
130993,0
130994,1
130995,0
130996,0
130997,1
130998,1
130999,0
131000,1
131001,1
131002,0
131003,0
131004,1
131005,1
131006,0
131007,0
131008,0
131009,0
131010,0
131011,1
131012,0
131013,0
131014,0
131015,0
131016,1
131017,0
131018,0
131019,0
131020,1
131021,0
131022,0
131023,0
131024,1
131025,1
131026,1
131027,1
131028,0
131029,1
131030,0
131031,0
131032,0
131033,0
131034,0
131035,0
131036,0
131037,0
131038,1
131039,0
131040,0
131041,1
131042,0
131043,0
131044,0
131045,1
131046,0
131047,1
131048,0
131049,0
131050,0
131051,1
131052,0
131053,0
131054,1
131055,1
131056,1
131057,1
131058,0
131059,0
131060,0
131061,0
131062,1
131063,1
131064,1
131065,1
131066,0
131067,0
131068,0
131069,0
131070,1
131071,1
131072,1
131073,1
131074,0
131075,1
131076,0
131077,1
131078,1
131079,1
131080,0
131081,0
131082,1
131083,1
131084,0
131085,0
131086,1
131087,1
131088,0
131089,0
131090,1
131091,1
131092,0
131093,1
131094,0
131095,1
131096,1
131097,1
131098,1
131099,1
131100,1
131101,0
131102,1
131103,0
131104,0
131105,0
131106,0
131107,1
131108,0
131109,0
131110,0
131111,1
131112,0
131113,0
131114,1
131115,1
131116,0
131117,1
131118,1
131119,1
131120,0
131121,0
131122,1
131123,1
131124,1
131125,1
131126,0
131127,1
131128,1
131129,1
131130,1
131131,0
131132,1
131133,1
131134,1
131135,0
131136,0
131137,1
131138,1
131139,0
131140,0
131141,0
131142,0
131143,1
131144,1
131145,0
131146,1
131147,0
131148,0
131149,0
131150,0
131151,1
131152,0
131153,0
131154,1
131155,1
131156,1
131157,0
131158,1
131159,1
131160,1
131161,1
131162,0
131163,0
131164,1
131165,0
131166,0
131167,0
131168,1
131169,1
131170,0
131171,1
131172,1
131173,1
131174,1
131175,1
131176,0
131177,1
131178,1
131179,1
131180,0
131181,0
131182,0
131183,1
131184,0
131185,1
131186,0
131187,1
131188,0
131189,1
131190,1
131191,0
131192,1
131193,1
131194,0
131195,1
131196,1
131197,0
131198,1
131199,1
131200,1
131201,1
131202,0
131203,1
131204,1
131205,0
131206,0
131207,1
131208,0
131209,0
131210,0
131211,0
131212,1
131213,1
131214,0
131215,1
131216,0
131217,1
131218,0
131219,0
131220,1
131221,0
131222,0
131223,1
131224,1
131225,0
131226,0
131227,0
131228,1
131229,0
131230,1
131231,0
131232,0
131233,1
131234,1
131235,1
131236,1
131237,1
131238,1
131239,0
131240,0
131241,1
131242,1
131243,0
131244,0
131245,1
131246,1
131247,0
131248,1
131249,1
131250,1
131251,1
131252,1
131253,0
131254,1
131255,1
131256,1
131257,0
131258,1
131259,0
131260,0
131261,0
131262,1
131263,0
131264,0
131265,0
131266,0
131267,0
131268,0
131269,0
131270,1
131271,1
131272,0
131273,0
131274,0
131275,1
131276,1
131277,1
131278,0
131279,1
131280,0
131281,0
131282,1
131283,0
131284,0
131285,1
131286,1
131287,1
131288,1
131289,1
131290,0
131291,1
131292,1
131293,0
131294,0
131295,0
131296,1
131297,1
131298,0
131299,1
131300,0
131301,1
131302,1
131303,1
131304,0
131305,0
131306,0
131307,1
131308,1
131309,0
131310,0
131311,0
131312,1
131313,1
131314,1
131315,0
131316,1
131317,0
131318,0
131319,0
131320,1
131321,1
131322,1
131323,1
131324,1
131325,1
131326,1
131327,1
131328,0
131329,0
131330,0
131331,0
131332,1
131333,1
131334,1
131335,1
131336,1
131337,0
131338,0
131339,0
131340,0
131341,0
131342,0
131343,0
131344,0
131345,0
131346,0
131347,1
131348,1
131349,0
131350,0
131351,1
131352,0
131353,0
131354,1
131355,1
131356,1
131357,0
131358,0
131359,1
131360,0
131361,0
131362,1
131363,1
131364,1
131365,1
131366,1
131367,1
131368,0
131369,0
131370,1
131371,0
131372,1
131373,0
131374,1
131375,1
131376,1
131377,0
131378,1
131379,1
131380,1
131381,0
131382,0
131383,1
131384,1
131385,0
131386,1
131387,1
131388,1
131389,0
131390,0
131391,0
131392,1
131393,0
131394,1
131395,0
131396,0
131397,1
131398,0
131399,0
131400,0
131401,1
131402,0
131403,1
131404,0
131405,0
131406,1
131407,0
131408,1
131409,0
131410,1
131411,1
131412,1
131413,0
131414,0
131415,1
131416,0
131417,1
131418,1
131419,0
131420,1
131421,0
131422,1
131423,0
131424,1
131425,1
131426,0
131427,1
131428,0
131429,0
131430,1
131431,1
131432,0
131433,1
131434,1
131435,0
131436,1
131437,1
131438,1
131439,0
131440,1
131441,0
131442,1
131443,0
131444,1
131445,1
131446,1
131447,1
131448,0
131449,1
131450,1
131451,1
131452,0
131453,1
131454,0
131455,1
131456,1
131457,0
131458,1
131459,0
131460,0
131461,1
131462,0
131463,1
131464,0
131465,0
131466,0
131467,1
131468,0
131469,0
131470,1
131471,0
131472,1
131473,0
131474,0
131475,0
131476,0
131477,0
131478,1
131479,1
131480,1
131481,0
131482,1
131483,0
131484,0
131485,0
131486,1
131487,1
131488,1
131489,1
131490,1
131491,0
131492,0
131493,1
131494,1
131495,1
131496,0
131497,1
131498,1
131499,1
131500,0
131501,1
131502,0
131503,1
131504,0
131505,0
131506,1
131507,0
131508,1
131509,1
131510,0
131511,1
131512,1
131513,1
131514,1
131515,0
131516,1
131517,1
131518,1
131519,0
131520,0
131521,0
131522,1
131523,0
131524,0
131525,1
131526,0
131527,1
131528,0
131529,1
131530,1
131531,0
131532,1
131533,0
131534,1
131535,0
131536,0
131537,1
131538,0
131539,1
131540,0
131541,0
131542,0
131543,1
131544,0
131545,0
131546,0
131547,1
131548,1
131549,1
131550,1
131551,0
131552,0
131553,0
131554,1
131555,1
131556,0
131557,1
131558,0
131559,1
131560,0
131561,0
131562,0
131563,0
131564,0
131565,0
131566,0
131567,0
131568,0
131569,0
131570,0
131571,1
131572,0
131573,0
131574,1
131575,1
131576,1
131577,1
131578,0
131579,0
131580,1
131581,0
131582,0
131583,1
131584,0
131585,1
131586,1
131587,1
131588,1
131589,1
131590,0
131591,1
131592,1
131593,1
131594,1
131595,0
131596,1
131597,1
131598,0
131599,0
131600,1
131601,0
131602,0
131603,0
131604,1
131605,1
131606,0
131607,1
131608,1
131609,0
131610,0
131611,1
131612,1
131613,1
131614,1
131615,0
131616,0
131617,1
131618,0
131619,1
131620,1
131621,0
131622,1
131623,0
131624,0
131625,0
131626,1
131627,1
131628,0
131629,0
131630,0
131631,0
131632,1
131633,0
131634,0
131635,1
131636,0
131637,0
131638,1
131639,0
131640,1
131641,1
131642,0
131643,1
131644,0
131645,0
131646,0
131647,0
131648,0
131649,1
131650,1
131651,0
131652,1
131653,0
131654,1
131655,1
131656,1
131657,0
131658,1
131659,1
131660,1
131661,1
131662,1
131663,0
131664,0
131665,0
131666,1
131667,0
131668,0
131669,1
131670,1
131671,1
131672,1
131673,0
131674,0
131675,1
131676,1
131677,1
131678,1
131679,1
131680,0
131681,1
131682,0
131683,1
131684,1
131685,1
131686,1
131687,0
131688,0
131689,0
131690,0
131691,1
131692,1
131693,1
131694,0
131695,1
131696,0
131697,0
131698,1
131699,1
131700,1
131701,1
131702,1
131703,1
131704,0
131705,1
131706,0
131707,1
131708,0
131709,0
131710,0
131711,1
131712,0
131713,0
131714,1
131715,1
131716,1
131717,0
131718,1
131719,1
131720,1
131721,1
131722,1
131723,1
131724,1
131725,0
131726,1
131727,1
131728,1
131729,1
131730,0
131731,1
131732,1
131733,0
131734,1
131735,0
131736,0
131737,0
131738,0
131739,0
131740,0
131741,0
131742,1
131743,0
131744,0
131745,1
131746,0
131747,0
131748,0
131749,0
131750,0
131751,1
131752,1
131753,0
131754,0
131755,1
131756,0
131757,1
131758,1
131759,1
131760,1
131761,1
131762,0
131763,0
131764,1
131765,1
131766,1
131767,1
131768,0
131769,0
131770,1
131771,0
131772,0
131773,1
131774,1
131775,1
131776,1
131777,1
131778,1
131779,1
131780,1
131781,0
131782,0
131783,0
131784,1
131785,1
131786,1
131787,1
131788,0
131789,0
131790,1
131791,1
131792,1
131793,1
131794,1
131795,0
131796,1
131797,1
131798,0
131799,0
131800,1
131801,1
131802,1
131803,0
131804,0
131805,0
131806,1
131807,1
131808,0
131809,1
131810,0
131811,1
131812,0
131813,1
131814,1
131815,0
131816,1
131817,1
131818,1
131819,1
131820,1
131821,0
131822,0
131823,1
131824,1
131825,0
131826,0
131827,0
131828,0
131829,0
131830,0
131831,1
131832,0
131833,1
131834,0
131835,1
131836,0
131837,0
131838,1
131839,0
131840,0
131841,1
131842,1
131843,1
131844,0
131845,0
131846,1
131847,0
131848,0
131849,0
131850,1
131851,0
131852,0
131853,1
131854,1
131855,0
131856,0
131857,1
131858,1
131859,1
131860,0
131861,1
131862,1
131863,0
131864,0
131865,1
131866,1
131867,1
131868,1
131869,0
131870,0
131871,1
131872,0
131873,0
131874,0
131875,0
131876,0
131877,0
131878,0
131879,1
131880,0
131881,1
131882,0
131883,0
131884,0
131885,0
131886,1
131887,0
131888,0
131889,0
131890,0
131891,0
131892,0
131893,1
131894,0
131895,0
131896,0
131897,0
131898,1
131899,0
131900,0
131901,1
131902,1
131903,0
131904,1
131905,1
131906,0
131907,1
131908,1
131909,1
131910,1
131911,1
131912,1
131913,1
131914,1
131915,0
131916,0
131917,0
131918,0
131919,0
131920,0
131921,1
131922,1
131923,1
131924,1
131925,1
131926,0
131927,0
131928,0
131929,1
131930,0
131931,1
131932,1
131933,0
131934,0
131935,0
131936,0
131937,0
131938,1
131939,0
131940,1
131941,0
131942,0
131943,0
131944,1
131945,0
131946,0
131947,1
131948,0
131949,0
131950,1
131951,1
131952,1
131953,0
131954,1
131955,0
131956,0
131957,1
131958,1
131959,0
131960,0
131961,1
131962,0
131963,0
131964,0
131965,1
131966,1
131967,0
131968,0
131969,1
131970,0
131971,1
131972,0
131973,1
131974,1
131975,1
131976,0
131977,0
131978,0
131979,0
131980,0
131981,1
131982,1
131983,1
131984,0
131985,0
131986,0
131987,1
131988,1
131989,1
131990,1
131991,0
131992,0
131993,1
131994,1
131995,1
131996,1
131997,0
131998,1
131999,1
132000,1
132001,0
132002,0
132003,0
132004,0
132005,0
132006,1
132007,0
132008,0
132009,0
132010,1
132011,0
132012,0
132013,0
132014,0
132015,0
132016,0
132017,0
132018,0
132019,0
132020,1
132021,0
132022,0
132023,0
132024,0
132025,0
132026,0
132027,1
132028,0
132029,1
132030,1
132031,0
132032,0
132033,0
132034,1
132035,1
132036,1
132037,0
132038,1
132039,0
132040,1
132041,1
132042,0
132043,0
132044,1
132045,1
132046,1
132047,0
132048,1
132049,1
132050,0
132051,0
132052,1
132053,0
132054,1
132055,0
132056,0
132057,0
132058,0
132059,0
132060,1
132061,1
132062,1
132063,1
132064,1
132065,1
132066,0
132067,0
132068,0
132069,1
132070,1
132071,0
132072,1
132073,0
132074,1
132075,0
132076,1
132077,1
132078,0
132079,0
132080,0
132081,0
132082,1
132083,0
132084,1
132085,1
132086,1
132087,1
132088,0
132089,0
132090,0
132091,0
132092,1
132093,0
132094,0
132095,0
132096,1
132097,1
132098,1
132099,0
132100,1
132101,0
132102,1
132103,1
132104,0
132105,0
132106,0
132107,0
132108,1
132109,0
132110,0
132111,0
132112,0
132113,0
132114,1
132115,1
132116,1
132117,0
132118,0
132119,0
132120,0
132121,1
132122,1
132123,0
132124,1
132125,1
132126,1
132127,0
132128,1
132129,1
132130,0
132131,1
132132,1
132133,0
132134,0
132135,0
132136,0
132137,1
132138,1
132139,1
132140,0
132141,1
132142,1
132143,1
132144,0
132145,0
132146,1
132147,0
132148,1
132149,0
132150,1
132151,1
132152,1
132153,1
132154,0
132155,1
132156,1
132157,0
132158,1
132159,1
132160,0
132161,1
132162,1
132163,1
132164,1
132165,0
132166,0
132167,1
132168,1
132169,0
132170,1
132171,0
132172,1
132173,1
132174,0
132175,1
132176,0
132177,1
132178,0
132179,1
132180,1
132181,0
132182,1
132183,1
132184,1
132185,1
132186,1
132187,0
132188,1
132189,1
132190,0
132191,0
132192,1
132193,0
132194,0
132195,1
132196,1
132197,1
132198,1
132199,0
132200,0
132201,0
132202,1
132203,1
132204,1
132205,1
132206,0
132207,1
132208,0
132209,0
132210,1
132211,1
132212,1
132213,0
132214,1
132215,0
132216,0
132217,0
132218,1
132219,0
132220,0
132221,1
132222,0
132223,1
132224,1
132225,1
132226,1
132227,1
132228,0
132229,0
132230,0
132231,0
132232,0
132233,0
132234,1
132235,0
132236,0
132237,1
132238,1
132239,0
132240,0
132241,0
132242,1
132243,0
132244,1
132245,0
132246,0
132247,1
132248,0
132249,1
132250,1
132251,1
132252,1
132253,1
132254,0
132255,0
132256,1
132257,1
132258,1
132259,1
132260,1
132261,1
132262,1
132263,1
132264,0
132265,0
132266,1
132267,1
132268,1
132269,0
132270,0
132271,0
132272,0
132273,1
132274,1
132275,1
132276,0
132277,0
132278,1
132279,0
132280,0
132281,0
132282,1
132283,0
132284,0
132285,1
132286,0
132287,0
132288,0
132289,0
132290,0
132291,1
132292,0
132293,1
132294,0
132295,1
132296,1
132297,0
132298,1
132299,0
132300,0
132301,0
132302,1
132303,1
132304,1
132305,0
132306,0
132307,1
132308,0
132309,1
132310,1
132311,1
132312,1
132313,0
132314,1
132315,0
132316,0
132317,1
132318,0
132319,0
132320,1
132321,0
132322,0
132323,1
132324,0
132325,0
132326,1
132327,0
132328,0
132329,1
132330,1
132331,0
132332,0
132333,0
132334,1
132335,0
132336,1
132337,1
132338,0
132339,1
132340,0
132341,0
132342,0
132343,1
132344,0
132345,1
132346,0
132347,0
132348,1
132349,1
132350,0
132351,1
132352,0
132353,0
132354,0
132355,0
132356,0
132357,0
132358,1
132359,0
132360,1
132361,1
132362,0
132363,1
132364,1
132365,1
132366,1
132367,0
132368,0
132369,0
132370,1
132371,0
132372,0
132373,1
132374,1
132375,0
132376,0
132377,0
132378,0
132379,0
132380,0
132381,0
132382,0
132383,0
132384,1
132385,0
132386,1
132387,0
132388,0
132389,0
132390,1
132391,0
132392,0
132393,0
132394,1
132395,1
132396,1
132397,1
132398,1
132399,0
132400,1
132401,1
132402,0
132403,1
132404,0
132405,1
132406,0
132407,0
132408,0
132409,0
132410,1
132411,0
132412,0
132413,1
132414,0
132415,1
132416,1
132417,0
132418,1
132419,1
132420,0
132421,0
132422,0
132423,0
132424,1
132425,1
132426,0
132427,1
132428,0
132429,1
132430,1
132431,1
132432,1
132433,0
132434,0
132435,0
132436,1
132437,0
132438,0
132439,0
132440,1
132441,1
132442,0
132443,0
132444,0
132445,0
132446,1
132447,1
132448,0
132449,0
132450,0
132451,0
132452,0
132453,1
132454,1
132455,0
132456,1
132457,0
132458,1
132459,1
132460,1
132461,1
132462,1
132463,0
132464,0
132465,1
132466,1
132467,1
132468,0
132469,1
132470,1
132471,0
132472,0
132473,0
132474,0
132475,1
132476,0
132477,1
132478,1
132479,0
132480,1
132481,1
132482,0
132483,1
132484,0
132485,1
132486,0
132487,1
132488,0
132489,1
132490,0
132491,0
132492,0
132493,0
132494,0
132495,1
132496,0
132497,1
132498,0
132499,1
132500,1
132501,0
132502,1
132503,1
132504,1
132505,1
132506,1
132507,1
132508,0
132509,1
132510,1
132511,0
132512,0
132513,0
132514,0
132515,0
132516,0
132517,0
132518,0
132519,0
132520,0
132521,1
132522,0
132523,1
132524,0
132525,0
132526,1
132527,1
132528,1
132529,1
132530,0
132531,1
132532,1
132533,0
132534,1
132535,1
132536,0
132537,0
132538,1
132539,0
132540,0
132541,0
132542,1
132543,0
132544,0
132545,1
132546,1
132547,0
132548,1
132549,1
132550,0
132551,1
132552,1
132553,0
132554,1
132555,1
132556,0
132557,1
132558,0
132559,0
132560,1
132561,0
132562,1
132563,0
132564,0
132565,0
132566,0
132567,0
132568,0
132569,0
132570,0
132571,1
132572,0
132573,1
132574,1
132575,0
132576,1
132577,1
132578,0
132579,0
132580,0
132581,1
132582,0
132583,1
132584,1
132585,0
132586,0
132587,1
132588,1
132589,0
132590,1
132591,1
132592,1
132593,1
132594,0
132595,0
132596,1
132597,1
132598,0
132599,1
132600,1
132601,1
132602,1
132603,1
132604,1
132605,1
132606,0
132607,1
132608,1
132609,1
132610,0
132611,1
132612,1
132613,1
132614,0
132615,0
132616,0
132617,1
132618,0
132619,1
132620,0
132621,1
132622,1
132623,0
132624,1
132625,0
132626,0
132627,1
132628,0
132629,0
132630,1
132631,1
132632,0
132633,0
132634,0
132635,1
132636,1
132637,1
132638,1
132639,0
132640,0
132641,1
132642,1
132643,0
132644,1
132645,1
132646,0
132647,0
132648,0
132649,1
132650,0
132651,1
132652,1
132653,0
132654,1
132655,1
132656,0
132657,1
132658,1
132659,0
132660,0
132661,0
132662,1
132663,0
132664,0
132665,0
132666,0
132667,1
132668,1
132669,0
132670,0
132671,0
132672,0
132673,0
132674,1
132675,1
132676,0
132677,1
132678,1
132679,1
132680,1
132681,0
132682,1
132683,0
132684,0
132685,0
132686,0
132687,0
132688,1
132689,0
132690,0
132691,0
132692,0
132693,0
132694,1
132695,0
132696,1
132697,0
132698,1
132699,1
132700,1
132701,0
132702,1
132703,0
132704,0
132705,1
132706,1
132707,1
132708,1
132709,0
132710,0
132711,0
132712,0
132713,1
132714,1
132715,0
132716,0
132717,1
132718,1
132719,0
132720,0
132721,0
132722,0
132723,0
132724,0
132725,0
132726,0
132727,0
132728,0
132729,0
132730,0
132731,1
132732,0
132733,1
132734,0
132735,1
132736,0
132737,0
132738,1
132739,0
132740,0
132741,1
132742,1
132743,0
132744,0
132745,0
132746,0
132747,1
132748,1
132749,0
